sector_code,sector,mda_code,mda,sub_code,sub_mda,category_code,category,item_code,item,budget_type,amount,year
400,Social Services,405,Ministry of Women and Human Rights Dev.,40501,Ministry,22,Use of goods and services,2216,Travel expenses,Supplemental,22000,2019
400,Social Services,405,Ministry of Women and Human Rights Dev.,40501,Ministry,22,Use of goods and services,2216,Travel expenses,Adopted,22000,2020
400,Social Services,402,Ministry of Education,40201,Ministry,22,Use of goods and services,2221,Education expenses,Actuals,599514,2018
400,Social Services,402,Ministry of Education,40201,Ministry,22,Use of goods and services,2221,Education expenses,Supplemental,1123726,2019
400,Social Services,402,Ministry of Education,40201,Ministry,22,Use of goods and services,2221,Education expenses,Adopted,1150915,2020
400,Social Services,402,Ministry of Education,40202,Somali National Univercity,22,Use of goods and services,2221,Education expenses,Actuals,70000,2018
400,Social Services,402,Ministry of Education,40202,Somali National Univercity,22,Use of goods and services,2221,Education expenses,Supplemental,169100,2019
400,Social Services,402,Ministry of Education,40202,Somali National Univercity,22,Use of goods and services,2221,Education expenses,Adopted,169100,2020
400,Social Services,402,Ministry of Education,40203,Somali Acedamy of Science and Arts,22,Use of goods and services,2221,Education expenses,Actuals,55000,2018
400,Social Services,402,Ministry of Education,40203,Somali Acedamy of Science and Arts,22,Use of goods and services,2221,Education expenses,Supplemental,67975,2019
400,Social Services,402,Ministry of Education,40203,Somali Acedamy of Science and Arts,22,Use of goods and services,2221,Education expenses,Adopted,67975,2020
400,Social Services,401,Ministry of Health,40101,Ministry,22,Use of goods and services,2222,Training expenses,Adopted,37000,2020
400,Social Services,402,Ministry of Education,40201,Ministry,22,Use of goods and services,2222,Training expenses,Supplemental,581196,2019
400,Social Services,402,Ministry of Education,40201,Ministry,22,Use of goods and services,2222,Training expenses,Adopted,2332810,2020
400,Social Services,403,Ministry of Labour and Social Affairs,40301,Ministry,22,Use of goods and services,2222,Training expenses,Supplemental,200000,2019
400,Social Services,403,Ministry of Labour and Social Affairs,40301,Ministry,22,Use of goods and services,2222,Training expenses,Adopted,200000,2020
400,Social Services,401,Ministry of Health,40101,Ministry,22,Use of goods and services,2231,Consulting and professional fees,Supplemental,719000,2019
400,Social Services,401,Ministry of Health,40101,Ministry,22,Use of goods and services,2231,Consulting and professional fees,Adopted,3241066,2020
400,Social Services,402,Ministry of Education,40201,Ministry,22,Use of goods and services,2231,Consulting and professional fees,Supplemental,597364,2019
400,Social Services,402,Ministry of Education,40201,Ministry,22,Use of goods and services,2231,Consulting and professional fees,Adopted,591720,2020
400,Social Services,403,Ministry of Labour and Social Affairs,40301,Ministry,22,Use of goods and services,2231,Consulting and professional fees,Supplemental,15009583,2019
400,Social Services,403,Ministry of Labour and Social Affairs,40301,Ministry,22,Use of goods and services,2231,Consulting and professional fees,Adopted,2143000,2020
400,Social Services,402,Ministry of Education,40203,Somali Acedamy of Science and Arts,22,Use of goods and services,2232,Medical fees,Supplemental,131748,2019
400,Social Services,401,Ministry of Health,40101,Ministry,22,Use of goods and services,2241,Bank commissions,Adopted,56104,2020
400,Social Services,402,Ministry of Education,40201,Ministry,22,Use of goods and services,2241,Bank commissions,Supplemental,20000,2019
400,Social Services,402,Ministry of Education,40201,Ministry,22,Use of goods and services,2241,Bank commissions,Adopted,94748,2020
400,Social Services,403,Ministry of Labour and Social Affairs,40301,Ministry,22,Use of goods and services,2241,Bank commissions,Supplemental,234294,2019
400,Social Services,403,Ministry of Labour and Social Affairs,40301,Ministry,22,Use of goods and services,2241,Bank commissions,Adopted,9000,2020
400,Social Services,403,Ministry of Labour and Social Affairs,40301,Ministry,22,Use of goods and services,2243,Insurance charges/premium,Adopted,15000,2020
400,Social Services,402,Ministry of Education,40203,Somali Acedamy of Science and Arts,22,Use of goods and services,2255,Other specialized materials and services,Supplemental,20000,2019
400,Social Services,402,Ministry of Education,40202,Somali National Univercity,22,Use of goods and services,2255,Other specialized materials and services,Supplemental,34965,2019
400,Social Services,402,Ministry of Education,40202,Somali National Univercity,22,Use of goods and services,2255,Other specialized materials and services,Adopted,34965,2020
400,Social Services,401,Ministry of Health,40101,Ministry,22,Use of goods and services,2256,Special operational services,Supplemental,500000,2019
400,Social Services,401,Ministry of Health,40101,Ministry,22,Use of goods and services,2256,Special operational services,Adopted,500000,2020
400,Social Services,401,Ministry of Health,40101,Ministry,22,Use of goods and services,2261,Other General Expenses,Adopted,10000,2020
400,Social Services,402,Ministry of Education,40201,Ministry,22,Use of goods and services,2261,Other General Expenses,Supplemental,44724,2019
400,Social Services,402,Ministry of Education,40201,Ministry,22,Use of goods and services,2261,Other General Expenses,Adopted,26724,2020
400,Social Services,403,Ministry of Labour and Social Affairs,40301,Ministry,22,Use of goods and services,2261,Other General Expenses,Adopted,18000,2020
400,Social Services,403,Ministry of Labour and Social Affairs,40301,Ministry,23,Consumption of fixed capital,2312,"Machinery, furniture and equipment",Supplemental,80000,2019
400,Social Services,403,Ministry of Labour and Social Affairs,40301,Ministry,23,Consumption of fixed capital,2312,"Machinery, furniture and equipment",Adopted,140000,2020
400,Social Services,402,Ministry of Education,40201,Ministry,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Supplemental,413024,2019
400,Social Services,402,Ministry of Education,40201,Ministry,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Adopted,361170,2020
400,Social Services,403,Ministry of Labour and Social Affairs,40301,Ministry,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Supplemental,60000,2019
400,Social Services,403,Ministry of Labour and Social Affairs,40301,Ministry,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Adopted,2750000,2020
400,Social Services,401,Ministry of Health,40101,Ministry,23,Consumption of fixed capital,2314,Other fixed assets,Supplemental,1000000,2019
400,Social Services,401,Ministry of Health,40101,Ministry,23,Consumption of fixed capital,2314,Other fixed assets,Adopted,2500000,2020
400,Social Services,402,Ministry of Education,40201,Ministry,23,Consumption of fixed capital,2314,Other fixed assets,Actuals,658500,2018
400,Social Services,402,Ministry of Education,40201,Ministry,23,Consumption of fixed capital,2314,Other fixed assets,Supplemental,1227000,2019
400,Social Services,402,Ministry of Education,40201,Ministry,23,Consumption of fixed capital,2314,Other fixed assets,Adopted,2186000,2020
400,Social Services,402,Ministry of Education,40203,Somali Acedamy of Science and Arts,23,Consumption of fixed capital,2314,Other fixed assets,Actuals,144648,2018
400,Social Services,402,Ministry of Education,40203,Somali Acedamy of Science and Arts,23,Consumption of fixed capital,2314,Other fixed assets,Supplemental,368000,2019
400,Social Services,402,Ministry of Education,40204,Intergovernmental Acedamy of Somali language,23,Consumption of fixed capital,2314,Other fixed assets,Actuals,91500,2018
400,Social Services,403,Ministry of Labour and Social Affairs,40301,Ministry,23,Consumption of fixed capital,2314,Other fixed assets,Adopted,160000,2020
400,Social Services,402,Ministry of Education,40201,Ministry,26,Grants,2621,Current to International Organizations,Supplemental,320835,2019
400,Social Services,403,Ministry of Labour and Social Affairs,40301,Ministry,27,Social Benefits,2711,Social Security benefits in cash,Adopted,25000000,2020
700,Special Projects,103,Office of the Prime Minister,70901,CIP Project,21,Compensation of employees,2111,Wages and salaries in cash,Actuals,201230,2018
700,Special Projects,103,Office of the Prime Minister,70901,CIP Project,21,Compensation of employees,2111,Wages and salaries in cash,Supplemental,245120,2019
700,Special Projects,103,Office of the Prime Minister,70901,CIP Project,21,Compensation of employees,2111,Wages and salaries in cash,Adopted,207120,2020
700,Special Projects,105,Ministry of Finance,70903,Public Financial Management Reform Project,21,Compensation of employees,2111,Wages and salaries in cash,Adopted,18000,2020
700,Special Projects,105,Ministry of Finance,70904,Economic and Financial Governance Institutional Support Project,21,Compensation of employees,2111,Wages and salaries in cash,Supplemental,6000,2019
700,Special Projects,105,Ministry of Finance,70905,Recurrent Cost & Reform Financing Facility,21,Compensation of employees,2111,Wages and salaries in cash,Actuals,32646,2018
700,Special Projects,105,Ministry of Finance,70905,Recurrent Cost & Reform Financing Facility,21,Compensation of employees,2111,Wages and salaries in cash,Supplemental,980,2019
700,Special Projects,105,Ministry of Finance,70906,SCORE Project,21,Compensation of employees,2111,Wages and salaries in cash,Actuals,16900,2018
700,Special Projects,105,Ministry of Finance,70906,SCORE Project,21,Compensation of employees,2111,Wages and salaries in cash,Supplemental,16500,2019
700,Special Projects,105,Ministry of Finance,70906,SCORE Project,21,Compensation of employees,2111,Wages and salaries in cash,Adopted,7200,2020
700,Special Projects,105,Ministry of Finance,70914,SCALED  UP Project,21,Compensation of employees,2111,Wages and salaries in cash,Adopted,72000,2020
700,Special Projects,301,Ministry of Water and Energy,70911,SEAP (Energy and Water) Project,21,Compensation of employees,2111,Wages and salaries in cash,Supplemental,19500,2019
700,Special Projects,301,Ministry of Water and Energy,70911,SEAP (Energy and Water) Project,21,Compensation of employees,2111,Wages and salaries in cash,Adopted,19500,2020
700,Special Projects,403,Ministry of Labour and Social Affairs,70916,Somalia ShockResponsive Social Safety Net Project,21,Compensation of employees,2111,Wages and salaries in cash,Adopted,72000,2020
700,Special Projects,105,Ministry of Finance,70904,Economic and Financial Governance Institutional Support Project,21,Compensation of employees,2112,Allowances in cash,Actuals,15000,2018
700,Special Projects,105,Ministry of Finance,70904,Economic and Financial Governance Institutional Support Project,21,Compensation of employees,2112,Allowances in cash,Supplemental,36000,2019
700,Special Projects,105,Ministry of Finance,70904,Economic and Financial Governance Institutional Support Project,21,Compensation of employees,2112,Allowances in cash,Adopted,6000,2020
700,Special Projects,105,Ministry of Finance,70905,Recurrent Cost & Reform Financing Facility,21,Compensation of employees,2112,Allowances in cash,Actuals,67394,2018
700,Special Projects,105,Ministry of Finance,70905,Recurrent Cost & Reform Financing Facility,21,Compensation of employees,2112,Allowances in cash,Supplemental,58853,2019
700,Special Projects,105,Ministry of Finance,70905,Recurrent Cost & Reform Financing Facility,21,Compensation of employees,2112,Allowances in cash,Adopted,39600,2020
